filename, cancer, normal
IMG0000890_jpg.rf.0040210fba446150b1f00c3420635c66.jpg, 0, 1
humerus_2_2_png.rf.0004f8d123283e2bcdc45b1d40ba6b19.jpg, 0, 1
humerus_19_png.rf.00552d6874e5cb7961956558d84229c2.jpg, 1, 0
IMG0000701_jpg.rf.005a8ab4a9feb820ef42334f12896437.jpg, 0, 1
bone-cancer_train_2_679_png.rf.004461ace16b928fdd28ee42976c8138.jpg, 1, 0
image-no642-normal-_png.rf.0064a38a33331e433871054e45b57a73.jpg, 0, 1
bone-cancer_train_2_1041_png.rf.00627cca2f807905a8d0e01826ec317c.jpg, 1, 0
foot_7_png.rf.008a7e573d9f7892d86ff044601a5ff7.jpg, 1, 0
image-no344-normal-_png.rf.004907ae7e30b8329e0c4dac5c70a369.jpg, 0, 1
image-no135-normal-_png.rf.00ad0f8dac82a9bec249d8b9cc00a529.jpg, 0, 1
image-no450-normal-_png.rf.009a83f022b0cd1e03d3cac81e466803.jpg, 0, 1
tibia_normal_11_png.rf.00b8f291fa324e8cd6a5caf4e3d4a780.jpg, 0, 1
IMG0000855_jpg.rf.00a7261dad43f734c66247676f8840b8.jpg, 0, 1
image-no336-normal-_png.rf.00cd366ce7d470670b6029c1aca4060f.jpg, 0, 1
bone-cancer_train_2_309_png.rf.00bebb53454a8c0a843837259f29d6fe.jpg, 1, 0
image-no491-normal-_png.rf.00c9b59bd07a41274dd09e4b910e0e89.jpg, 0, 1
image-no275-normal-_png.rf.00bb7dc4e871739e596eb2858142f4ae.jpg, 0, 1
download-39-_png.rf.00bec752fde19cb811b41d83ac19d2c4.jpg, 0, 1
image-no532-normal-_png.rf.00cd06d0d3587bb1cf08bf16c0afa088.jpg, 0, 1
IMG_7180_JPG_jpg.rf.011c9f1d4841afa75b5f300a8ed7f327.jpg, 1, 0
IMG0000548_jpg.rf.00fb9a350a0d587f3b3276c68c7ba6f8.jpg, 0, 1
IMG0000382_jpg.rf.012ee2bbd6e3a4b7d08332d8e117b35c.jpg, 0, 1
tf_6_1_png.rf.00e48fe347f91ffdcdc2bd6f8c894651.jpg, 0, 1
bone-cancer_train_2_153_png.rf.011d6e23252f44da766b128ba3949fc4.jpg, 1, 0
image-no416-normal-_png.rf.0106f22b432d532a97b56b20efaef6da.jpg, 0, 1
bone-cancer_train_2_2497_png.rf.0103e9d585c928375d27c8e0381b4163.jpg, 1, 0
IMG0000431_jpg.rf.00c2a735974c284fcc5be70a70ec8980.jpg, 0, 1
image-no37-normal-_png.rf.0156544c410f7e10f76cdac2e9016934.jpg, 0, 1
IMG0000812_jpg.rf.011a4dc694fe36299c5487eee76aac82.jpg, 0, 1
tibia_other_27_PNG.rf.014f78e129c4f0f6056f50e88e423f95.jpg, 1, 0
istockphoto-997750288-612x612_jpg.rf.015d9097438e6c2494077ff53fd74ace.jpg, 0, 1
image-no669-normal-_png.rf.012197010ef4dc1f74e8cc72ed4d64a5.jpg, 0, 1
IMG0000863_jpg.rf.015adca48a2740660ad4b4f75f704a1e.jpg, 0, 1
IMG0000869_jpg.rf.0158c98dedfd56a59fdf421da149e916.jpg, 0, 1
IMG0000785_jpg.rf.0177d614e44bd02867beb8755e6e42a2.jpg, 0, 1
IMG0000608_jpg.rf.0183f81a807462f31bd67bed711b1420.jpg, 0, 1
169_JPG_jpg.rf.0178a5c0fba48f939a3db2f07d51b790.jpg, 1, 0
bone-cancer_train_2_2486_png.rf.018c452f96ca8092b2b0564ac92ca3a2.jpg, 1, 0
IMG0000815_jpg.rf.0194145c9f73bc75884bd89f22b90f11.jpg, 0, 1
bone-cancer_train_2_1583_png.rf.019070b6f7a6e5896c7c492d5f81c150.jpg, 1, 0
IMG0000065_jpg.rf.01ce5cdd3f951685adaf8b647e59f6f6.jpg, 0, 1
IMG_7850_JPG_jpg.rf.01af6c1c40b63dd89859d7dabacd3eff.jpg, 1, 0
IMG0000803_jpg.rf.01a54741a62f5b69c7bdcc1cff08c8cd.jpg, 0, 1
image-no341-normal-_png.rf.019d9bb201b9e0a64f5abe8749885d04.jpg, 0, 1
image-no564-normal-_png.rf.01bd852c009b80a20c947f82f92cc539.jpg, 0, 1
ankle_3_1_png.rf.01b1c99e7d2bbc3813f64ace5bf8adfd.jpg, 0, 1
image-no582-normal-_png.rf.01e201d4e2c1c5808656125ceed3dd9a.jpg, 0, 1
IMG0000000_jpg.rf.01ff24e776b51417569d4d739c98e42f.jpg, 0, 1
IMG0000786_jpg.rf.01ff2e5d8fb76877bead3a810bced69e.jpg, 0, 1
IMG0000839_jpg.rf.01f9564ac4269d7a711b65e18a7ac8c2.jpg, 0, 1
bone-cancer_train_2_226_png.rf.0237b987652f06d91b80f7ab2841c4a5.jpg, 1, 0
IMG0000779_jpg.rf.023cccc36decd24ef888ec191d7e4eaf.jpg, 0, 1
IMG0000836_jpg.rf.024871038bbce12c8988c27b5b98e294.jpg, 0, 1
bone-cancer_train_2_967_png.rf.01eafd0c54c91b5fcc7c8a86b5e8eca6.jpg, 1, 0
bone-cancer_train_2_113_png.rf.01edc8d8cbd0f60d5f0490b930d7e9bf.jpg, 1, 0
bone-cancer_train_2_444_png.rf.021742071361380cf1fc4f11e269ee48.jpg, 1, 0
bone-cancer_valid_2_144_png.rf.02396efec7bc3c172bb2ae19a47c86a2.jpg, 1, 0
bone-cancer_test_82_png.rf.01cd236801a818ab02dffd15cb5205b7.jpg, 1, 0
IMG0000815_jpg.rf.02590ba5aaf4e7538d878c1b88098c0a.jpg, 0, 1
bone-cancer_test_132_png.rf.02043230f814725887a5632c23f5cf54.jpg, 1, 0
171_JPG_jpg.rf.026151bc7120b73749d5bc2971877313.jpg, 1, 0
IMG0000746_jpg.rf.0217d574ef0e84309bf694cd65088de7.jpg, 0, 1
IMG0000853_jpg.rf.02254228805f62b99b47504e966663b9.jpg, 0, 1
image-no673-normal-_png.rf.0258e263643734f0cf27bb52c17437c3.jpg, 0, 1
IMG0000814_jpg.rf.0264e0e4ae974c8f072688e2b0181d9c.jpg, 0, 1
femure_chondrosarcoma_16_PNG.rf.02881383d6f64b88329abcf6a239680e.jpg, 1, 0
cspine_png.rf.028270fc0d48f4c3eeed2d67449524bc.jpg, 0, 1
bone-cancer_train_2_2274_png.rf.0285206482279bc28599059f2b4a047d.jpg, 1, 0
image-no166-normal-_png.rf.02958593dc8e5ed6042fbabbcd0c3d13.jpg, 0, 1
image-no548-normal-_png.rf.02983df786f457d07da0fe3760bcbda7.jpg, 0, 1
IMG0000888_jpg.rf.028b2ec8bcbbc656c18b4b085b54d41d.jpg, 0, 1
foot_71_png.rf.02aa16daf70c66e1a5268696545e47d9.jpg, 1, 0
IMG_5330_JPG_jpg.rf.02fee9167ef8b315522b853d7872cd35.jpg, 1, 0
bone-cancer_train_2_1276_png.rf.02d11a2720b18d1f08efc18eae8e0c4e.jpg, 1, 0
IMG0000686_jpg.rf.02cf6f586831bedf2aac7188d2a6dc5f.jpg, 0, 1
bone-cancer_train_2_1595_png.rf.02a3960f998391cb8ea7630831ebc4ef.jpg, 1, 0
image-no459-normal-_png.rf.02b77d566cd881564887d76a49a59d5e.jpg, 0, 1
IMG0000500_jpg.rf.02f47bb5b672f33b8cdb82a6019ff3e7.jpg, 0, 1
bone-cancer_train_2_2481_png.rf.025f982fbab43cc66f7f82bdf60be238.jpg, 1, 0
cspine_7_2_png.rf.02b19f5dacb6b7f2ea00e2900082f5ad.jpg, 0, 1
fibula_metastasis_4_png.rf.031761000d4c4b6499bcb1daefa7c5c2.jpg, 1, 0
IMG0000289_jpg.rf.0311b2430d574ce4a5c1d03cddca51ac.jpg, 0, 1
ped_16_png.rf.0350e594a7ec806a9c840f88bade61b3.jpg, 1, 0
IMG0000800_jpg.rf.02af8c3751f0a8d3d30da9c99ebc2c15.jpg, 0, 1
bone-cancer_train_2_254_png.rf.032787d6b120ed62fe1deefe40abbe64.jpg, 1, 0
bone-cancer_test_24_png.rf.0308498dc858aa2e88953bd36bd973cd.jpg, 1, 0
fibula_ewing_21_png.rf.03672e1c40ea9b21662f4f69acb0218a.jpg, 1, 0
169_JPG_jpg.rf.02a0c2302cc5e4563adda9d68209d866.jpg, 1, 0
bone-cancer_train_2_849_png.rf.036719ebd1064ebab78647c6fc9fc8ad.jpg, 1, 0
IMG0000610_jpg.rf.03064bddb5fb99962993c91a3b76f070.jpg, 0, 1
bone-cancer_valid_234_png.rf.036bb409202b170f96c8b4676a263ecd.jpg, 1, 0
bone-cancer_valid_313_png.rf.038968a305cca61d22efe5cc959f2399.jpg, 1, 0
bone-cancer_train_2_1637_png.rf.03941168e1d2a7a497eda5617e476356.jpg, 1, 0
IMG0000790_jpg.rf.03967cf9e875c8f4ed2716384796be4a.jpg, 0, 1
elbow_1_1_png.rf.037fc532cfcb18af720d7af4a680c781.jpg, 0, 1
bone-cancer_valid_417_png.rf.036780073a12d3def1a485b3bbe4b95e.jpg, 1, 0
IMG_0447_JPG_jpg.rf.03bbaef75f55a51e91d255253017d521.jpg, 1, 0
bone-cancer_train_2_252_png.rf.039a098c53ae3aa00c4d3657c25910c4.jpg, 1, 0
bone-cancer_train_2_770_png.rf.03bba2221e9f2286c447990d478f5d7b.jpg, 1, 0
image-no43-normal-_png.rf.03c328ae3cb5afc0b1fca7590e587bf6.jpg, 0, 1
image-no604-normal-_png.rf.037e16484d5c597ad755c0eb57a256c4.jpg, 0, 1
image-no486-normal-_png.rf.03fca36fdece2f134dc70b3701cf8dbe.jpg, 0, 1
image-no148-normal-_png.rf.03e625ad4194ba319605662453c70ecb.jpg, 0, 1
IMG0000789_jpg.rf.0380445b75f68066059702d8b33e035b.jpg, 0, 1
bone-cancer_valid_39_png.rf.03d31b2e7d592e01666c28e8ed79cc43.jpg, 1, 0
bone-cancer_train_2_2096_png.rf.03be980b8b5232a39e1fc10b02c27331.jpg, 1, 0
IMG0000617_jpg.rf.03d52debb1e02121e480c9069332862e.jpg, 0, 1
image-no180-normal-_png.rf.03cd3f22de84a73b9f2077b832e61874.jpg, 0, 1
IMG0000498_jpg.rf.039e9ecba98f544277f40a47b05f20ad.jpg, 0, 1
1_png.rf.041a40908939c6612db0535f41c13c8e.jpg, 0, 1
IMG0000668_jpg.rf.03d2d07298b92feb5905562dfbbebdd2.jpg, 0, 1
IMG0000510_jpg.rf.03fa4f10e4ec85b3a79214c71bd9f7ac.jpg, 0, 1
IMG0000833_jpg.rf.041053c212f9f8f91b211268a7a459c9.jpg, 0, 1
IMG0000413_jpg.rf.04222ca12f95d392fa77c79fe37c5720.jpg, 0, 1
IMG0000712_jpg.rf.04230cb333d20bb3e3368b584e58c326.jpg, 0, 1
image-no259-normal-_png.rf.03ed887b4d05309f67364d087f86027e.jpg, 0, 1
istockphoto-1463943330-612x612_jpg.rf.042e9596241a869b6c70553ac3500f7f.jpg, 0, 1
IMG0000802_jpg.rf.0423f6c59e4ea6a64d43acdad63b8f71.jpg, 0, 1
image-no594-normal-_png.rf.04365d518553007bd125e632aaa50f08.jpg, 0, 1
bone-cancer_train_2_1347_png.rf.0475ab4fa4303d74b5b773567134f415.jpg, 1, 0
chest_7_2_png.rf.05086dcb324c096d80520ef12c24041e.jpg, 0, 1
IMG0000346_jpg.rf.04fe11b5e5bb9186ca148fdf9c6fb1af.jpg, 0, 1
bone-cancer_train_2_853_png.rf.0502ea4084d49a2f81d74d8eea6aa9c4.jpg, 1, 0
bone-cancer_train_2_984_png.rf.04dd1459e98cc85908e8e1bbf5801e86.jpg, 1, 0
IMG0000269_jpg.rf.04f362b4eecef21b0e29e7b4f368a754.jpg, 0, 1
bone-cancer_valid_2_402_png.rf.04ca3adaf707c2f2b4c8a8bd974b14a9.jpg, 1, 0
pelvis_13_1_png.rf.05c096fab8ab618773e26824c40692e7.jpg, 0, 1
bone-cancer_train_2_1950_png.rf.055a0255f8ffd924d00f520cf26dd0b8.jpg, 1, 0
28_JPG_jpg.rf.05369b2cd643ee1b09f120618b0e2bc1.jpg, 1, 0
foot_82_png.rf.0541fecbead3a29e029dc7e8dbfcd1fc.jpg, 1, 0
forearm_3_2_png.rf.05bcecd0f00224c5f2ff9da5ea4c33cd.jpg, 0, 1
image-no637-normal-_png.rf.05617badd2a169057c5fe33efa9bdbb6.jpg, 0, 1
image-no585-normal-_png.rf.05108360f3cef1799922812bf7103711.jpg, 0, 1
image-no632-normal-_png.rf.045db34603d7224f2da28452b08b0ce8.jpg, 0, 1
bone-cancer_train_2_2416_png.rf.059889a53d39d5423194ae4a9bdaa26e.jpg, 1, 0
bone-cancer_valid_2_264_png.rf.04535e817aec3120853327047f6c8dbc.jpg, 1, 0
IMG0000586_jpg.rf.05d3ea4e80c593bddd1bcced74baaa7b.jpg, 0, 1
elbow_14_1-1-_png.rf.0598836acf30968174312bdd83a12f05.jpg, 0, 1
IMG0000475_jpg.rf.04a7c3a7e3f0a029c07a629bd76ed14d.jpg, 0, 1
IMG0000785_jpg.rf.04e100a63308cd11d134a9edf366f61b.jpg, 0, 1
cspine_2_1_png.rf.05c437ecf82cd111c1c2affc3122ac81.jpg, 0, 1
bone-cancer_valid_127_png.rf.04d121f4570630247830c1ab3459f462.jpg, 1, 0
ankle_15_1_png.rf.056ea141dd4c3654cd4aa9552d79520a.jpg, 0, 1
IMG0000657_jpg.rf.04a3698767ba1e88bbf325e4308af773.jpg, 0, 1
cspine_6_2_png.rf.05e29b55a49a1333b05d6c49d6655ce8.jpg, 0, 1
download-40-_png.rf.0630e331547ba4097c17f78271c5e1d6.jpg, 0, 1
image-no591-normal-_png.rf.0603565c94d1b46f194ecd7331e1a8ec.jpg, 0, 1
bone-cancer_valid_2_293_png.rf.064ab9ada11984f2fb6e04435418de2e.jpg, 1, 0
IMG0000849_jpg.rf.06038cbe51d67987d9de4a3d1feb0e48.jpg, 0, 1
bone-cancer_train_2_165_png.rf.0622df4fd8edcb47e0c771158b3ac811.jpg, 1, 0
IMG0000452_jpg.rf.06d14637598c00ac4a4293c041027599.jpg, 0, 1
bone-cancer_train_2_1712_png.rf.0649b9a30ecf6aa71dda08f5b80bf07d.jpg, 1, 0
download2_png.rf.05fac6f8f1cada27ae95fbda8518def5.jpg, 0, 1
IMG0000597_jpg.rf.06d9a6756344e42fe6848e7882c6bad3.jpg, 0, 1
13_JPG_jpg.rf.061978472c916ba740a89d59cd171c65.jpg, 1, 0
IMG0000539_jpg.rf.0687cde6114efa83759184ccc9e78100.jpg, 0, 1
IMG0000558_jpg.rf.06d9de2f2441d815bda5f129118c062b.jpg, 0, 1
image-no26-normal-_png.rf.065d22759d274885426b60347b9034ab.jpg, 0, 1
tibia_other_13_PNG.rf.06f3394ee4a214d3a70179bae221dec4.jpg, 1, 0
bone-cancer_train_2_2123_png.rf.06aa875d3bc4ac7daa1f5c47601bc6c4.jpg, 1, 0
IMG0000473_jpg.rf.060dd1d792150b2c22bc8b1279b48072.jpg, 0, 1
image-no281-normal-_png.rf.06ac704d30783e5bc4ecac17f63809ad.jpg, 0, 1
IMG_3523_JPG_jpg.rf.06a8d29eb3e452df9ffd4c945512bcb8.jpg, 1, 0
IMG0000740_jpg.rf.06d70701fe5ec9141c35428659a1da3e.jpg, 0, 1
image-no213-normal-_png.rf.06bf47623432d68818bc85c4f1743dc1.jpg, 0, 1
image-no431-normal-_png.rf.05e450d3a32c610919e0f0906b233714.jpg, 0, 1
bone-cancer_train_2_1928_png.rf.069c7056893ba6f6b339606775bcafeb.jpg, 1, 0
IMG0000864_jpg.rf.06072a428948c754c043d9f91e4f4aec.jpg, 0, 1
IMG0000635_jpg.rf.06c7424305b2eafd2085ac671202bee8.jpg, 0, 1
bone-cancer_train_2_2173_png.rf.06d6e236213db1bdc4fe3955415976f8.jpg, 1, 0
chest_2_1_png.rf.07183d3a67645740c2cc5334615bfd8f.jpg, 0, 1
download-42-_png.rf.072eadd6f48f57a6623a4e559b2e226e.jpg, 0, 1
IMG0000592_jpg.rf.07044d13510d4cf53c86302608c74491.jpg, 0, 1
IMG0000558_jpg.rf.071a4bc423b5e5d0c1b7b4996de347b8.jpg, 0, 1
foot_47_png.rf.07249aa8ddf3acdc0f4dd07e5435db94.jpg, 1, 0
IMG0000690_jpg.rf.074384330ed7c0eebd95345d9621f113.jpg, 0, 1
IMG0000719_jpg.rf.0769120c025634ace1396f1907412af4.jpg, 0, 1
bone-cancer_test_93_png.rf.072b081ebd5383cfc8d002f3b71de4c6.jpg, 1, 0
bone-cancer_valid_2_389_png.rf.070dfd9e1f07ae5224c1350e21394e0f.jpg, 1, 0
bone-cancer_valid_145_png.rf.074b0bcd098ca047e60ca8a8fa9295e3.jpg, 1, 0
femur_normal_21_PNG.rf.0738a59c571252a463eca9cec8b66864.jpg, 0, 1
bone-cancer_train_2_1196_png.rf.07794d764a8807aa2a4b65f6dafc9cbf.jpg, 1, 0
bone-cancer_train_2_2119_png.rf.0755c2e9c150c7a78fe9ed778c597256.jpg, 1, 0
IMG0000260_jpg.rf.071817ce48bb1086354cb181b034657a.jpg, 0, 1
bone-cancer_valid_2_87_png.rf.075cc0b317ffb2e73f4f5e8e34c21ce6.jpg, 1, 0
ped_23_png.rf.06fccc40f954d995d6ca00b0ae1932a0.jpg, 1, 0
hand_7_2_png.rf.0701f41d5199cfdb88de0cb2a40c2e42.jpg, 0, 1
bone-cancer_train_2_1496_png.rf.077cf04fe5a1ddd853310bd8e85836ac.jpg, 1, 0
IMG0000791_jpg.rf.078224009f288a41ba4d4c304ae72ae2.jpg, 0, 1
image-no408-normal-_png.rf.07689acda0c9aa3ea97e967df3b80ba8.jpg, 0, 1
download-33-_png.rf.077e8189b24c5cbb1a723393a14f0225.jpg, 0, 1
IMG0000610_jpg.rf.07576fcadc24d14f8102f007d7485462.jpg, 0, 1
IMG0000592_jpg.rf.07acba24c7bb55d9db04dc9d7ef8000a.jpg, 0, 1
IMG0000800_jpg.rf.07a27ec8aca634b2c4cceffccdf97e0b.jpg, 0, 1
bone-cancer_test_210_png.rf.075d4be31f77d561d428afccf717f39c.jpg, 1, 0
112_JPG_jpg.rf.07a19eaaa53b35ef917319b22977aa2d.jpg, 1, 0
bone-cancer_valid_77_png.rf.07c9583963bc80c6d7564a9c388063c8.jpg, 1, 0
IMG0000679_jpg.rf.07c6b562a37a7d5d60243dd7ec442edb.jpg, 0, 1
femur_normal_1_PNG.rf.07e3ba4de641c23d308e152f3e1f2a55.jpg, 0, 1
IMG0000748_jpg.rf.07d44fde742e67185c332868e295e6fc.jpg, 0, 1
Picture15_jpg.rf.07cc0f6ac8607ff4d618c5be348996e0.jpg, 0, 1
ped_5_png.rf.07d79b99c610b7744f2a9ce35bd89a92.jpg, 1, 0
IMG0000399_jpg.rf.080f30965a83263b334bd6a1a41c5eff.jpg, 0, 1
bone-cancer_valid_2_221_png.rf.082ab961fb453b7cd1d77af7334de0bb.jpg, 1, 0
IMG0000342_jpg.rf.07e71b82a7f852baf5aae48380a061e5.jpg, 0, 1
bone-cancer_train_2_840_png.rf.083127e0a077facf0ab50a0ed02cafc0.jpg, 1, 0
image-no113-normal-_png.rf.0816651dda9a6f5ebc7e17a084acf642.jpg, 0, 1
IMG_2735_JPG_jpg.rf.083963f17cb8e6476607620b2987e292.jpg, 1, 0
bone-cancer_train_2_416_png.rf.082f311baa4a10486185636f5223f188.jpg, 1, 0
bone-cancer_valid_87_png.rf.085862669541c29ac8391e9c10ce2449.jpg, 1, 0
bone-cancer_valid_2_171_png.rf.0802e794e5587242e5dec6e292a9ae63.jpg, 1, 0
IMG0000511_jpg.rf.08450d025e5e78a7f1a19a6f3067ea9f.jpg, 0, 1
bone-cancer_valid_245_png.rf.084efe5cfce69c7596d8d04d6891a14c.jpg, 1, 0
IMG0000882_jpg.rf.086355865befb4c128099a5266d0958f.jpg, 0, 1
IMG0000329_jpg.rf.088bb6dbf42d0fad75ccd3efaab22bab.jpg, 0, 1
bone-cancer_valid_5_png.rf.085f6166e99010e80a7a32ef7f5ae27e.jpg, 1, 0
image-no112-normal-_png.rf.086247ad7a37a075a4d5e649adba6635.jpg, 0, 1
IMG0000786_jpg.rf.08753a0e2439bdec4fa2dfcdf9cf3fdd.jpg, 0, 1
bone-cancer_valid_331_png.rf.088796587dd9692a6a1c71ade08b6304.jpg, 1, 0
IMG0000115_jpg.rf.0848954c4384a6fe389872eb822d7a6f.jpg, 0, 1
IMG_7430_JPG_jpg.rf.087a509f492ec7185659c5ea135fcea1.jpg, 1, 0
image-no420-normal-_png.rf.5a524510621e7de2b5324e4a55f08954.jpg, 0, 1
bone-cancer_train_2_1635_png.rf.59f6e4bebb0df49592374b181b93fd71.jpg, 1, 0
IMG_6519_JPG_jpg.rf.5aac2b90d47f53c5e44ec1848ff0c387.jpg, 1, 0
59_JPG_jpg.rf.5a479f4730f7d7320807c2e078f0a7f9.jpg, 1, 0
image-no576-normal-_png.rf.5aa8c1e517e275f43a549c74f15fa299.jpg, 0, 1
image-no418-normal-_png.rf.5addc40e203a88e8a46eaffa3d30d236.jpg, 0, 1
hand_53_png.rf.5a159af36bf045cf7501d5d7a1ffccbc.jpg, 0, 1
IMG0000841_jpg.rf.5aac3341975dfd97f951475f991b2610.jpg, 0, 1
hand_ch_4_png.rf.5aa84c3680abed41690580c2db82544a.jpg, 1, 0
image-no89-normal-_png.rf.5ab9d52fc09998d30bd16b66bc581992.jpg, 0, 1
bone-cancer_valid_351_png.rf.5af631507a10e1813bdc53bd6b979c40.jpg, 1, 0
bone-cancer_test_25_png.rf.5afd7b571e61bf24b2f3641a4a0ad222.jpg, 1, 0
femur_normal_8_PNG.rf.5a09c0e00cb9ecf537d4d5591579e7ca.jpg, 0, 1
humerus_18_png.rf.5ad79c9a9438c0ce8c644370bdc5b18a.jpg, 1, 0
image-no489-normal-_png.rf.5ace723cb0c88c822834af5eefcee0b7.jpg, 0, 1
knee_13_1_png.rf.5a9ec61dd2a6cad58e7811850e156768.jpg, 0, 1
femur_normal_14_PNG.rf.5aa8c4ba1394c32a7e5a800420509510.jpg, 0, 1
bone-cancer_valid_282_png.rf.5ae8191e9f4f1cc28ce6ac04317267d1.jpg, 1, 0
bone-cancer_train_2_240_png.rf.5b0ffb6d5e5cd404e01f53653844e6e6.jpg, 1, 0
bone-cancer_valid_2_234_png.rf.5a9e7b98403d2e9f4ce2c73aca161f50.jpg, 1, 0
fibula_osteosarcoma_24_PNG.rf.5a9fd206c0cce40c1bf0723a32aeac6f.jpg, 1, 0
IMG0000592_jpg.rf.5a6dc5afeb8ef57ae873ed1c73a2bb38.jpg, 0, 1
tibia_ewing_8_PNG.rf.5b1cb5dea8c865c2a88d17e94a7cee1e.jpg, 1, 0
bone-cancer_train_2_272_png.rf.5a8960a9301db81fe1c453706e83b2ac.jpg, 1, 0
IMG0000837_jpg.rf.5b409944a293b13b844a50bb907c54f4.jpg, 0, 1
bone-cancer_valid_2_246_png.rf.5b3fe3f33af279c79300f811970e8c33.jpg, 1, 0
IMG0000807_jpg.rf.5a29f2ee881b50c90537311cb0aa7dac.jpg, 0, 1
197_JPG_jpg.rf.5b512cfd3ee9ef044cd9a91ccb1a7df6.jpg, 1, 0
femur_osteosarcoma_19_PNG.rf.5b421aedef993d7270dd548a7dd24179.jpg, 1, 0
tf_11_2_png.rf.5af1de91a045072c53aee73f13ab7bb1.jpg, 0, 1
hand_54_png.rf.5b4e56eb5a76d623cd21f3c660bc8585.jpg, 0, 1
image-no195-normal-_png.rf.5b5ffc3cc3d72e55c5a535a4f7c08d90.jpg, 0, 1
knee_0_1_png.rf.5a4d2af88f15936d4f67ba64d5116b69.jpg, 0, 1
bone-cancer_train_2_1909_png.rf.5b442319c0336f946f675a854e89683c.jpg, 1, 0
image-no276-normal-_png.rf.5b6fb837c0eae799a66aa668da0ed9af.jpg, 0, 1
bone-cancer_train_2_2197_png.rf.5b7b3911f178a2892f074550c2f1bd69.jpg, 1, 0
IMG0000014_jpg.rf.5b50fd664845f617577b5a22d31e52c0.jpg, 0, 1
chest_9_2_male_png.rf.5b8099d30e76616a13749e74c01c2b60.jpg, 0, 1
bone-cancer_valid_185_png.rf.5b96035db4ef103d637a6b6cf5387380.jpg, 1, 0
bone-cancer_train_2_382_png.rf.5b6587a3920d8ed01c9def68501ff383.jpg, 1, 0
bone-cancer_train_2_1845_png.rf.5b90aae9b250f903ada5885e129d6caf.jpg, 1, 0
IMG_8032_JPG_jpg.rf.5ba543ac1d1b8e21fa4f23517f3f074f.jpg, 1, 0
IMG0000404_jpg.rf.5bb029d7c20eb9913cdc477f680bdd4f.jpg, 0, 1
bone-cancer_train_2_913_png.rf.5b8723b2b1c2ff8a8ea4e297a7b9b917.jpg, 1, 0
IMG_7753_JPG_jpg.rf.5bbabac8a72d5754f1208e934258d9a6.jpg, 1, 0
hand_osteosarcoma_11_png.rf.5bb7aeb514477af0b42c540302339174.jpg, 1, 0
image-no302-normal-_png.rf.5be4512961b38e643ced898966ba577b.jpg, 0, 1
bone-cancer_test_35_png.rf.5bd712f6744be82e83efaf0f21e4607f.jpg, 1, 0
elbow_0_1_png.rf.5bc3ca339f66ffe8959997550233e49f.jpg, 0, 1
hand_encondroma_13_png.rf.5c03aa7ac59fcb86ba6be31dd9d8d47c.jpg, 1, 0
hand_osteosarcoma_18_png.rf.5be7357c28bb29f844f090f7f0f2bd97.jpg, 1, 0
image-no279-normal-_png.rf.5bd1e1eb19bb6f5004f1916fe96adea9.jpg, 0, 1
97_JPG_jpg.rf.5c16846b4d6ec0921172d5bbb4f6bb40.jpg, 1, 0
foot_35_3_png.rf.5c0d3e14628151c8f7415ba953aa4d33.jpg, 0, 1
81_JPG_jpg.rf.5be5839e5a2ec29b690e32934ab6da9b.jpg, 1, 0
image-no679-normal-_png.rf.5c169a72a90b13dc4d58250933892ba9.jpg, 0, 1
bone-cancer_valid_2_68_png.rf.5c106094d4b8f047623632c9b7d4d9ed.jpg, 1, 0
IMG0000558_jpg.rf.5c20aef8f6e748b32871f7e5accea9bf.jpg, 0, 1
image-no742-normal-_png.rf.5c0944b43635d88a1351b669c75e5c03.jpg, 0, 1
humerus_10_png.rf.5c45ae5478c66de70e6974d34ee1e7f5.jpg, 1, 0
image-no603-normal-_png.rf.5c364ea576c1bac4edcb6797bfbda5ba.jpg, 0, 1
bone-cancer_valid_380_png.rf.5c546702011029e3130d19fc0688e401.jpg, 1, 0
-3-_jpg.rf.5c57a8add85156e24bc68cb2947cde45.jpg, 0, 1
image-no6-normal-_png.rf.5c4b81132394dab36c12d408f66f41cc.jpg, 0, 1
IMG0000000_jpg.rf.5c59eeb56c77fbaa7f6d53fc01c18ca7.jpg, 0, 1
IMG0000424_jpg.rf.5c7b7da41214757cd33c253c9c648131.jpg, 0, 1
bone-cancer_train_2_1732_png.rf.5c5fa827dcc72b8daf7c75403a27fff4.jpg, 1, 0
bone-cancer_train_2_2421_png.rf.5c6f2acbc3b3260d860bb60c3f9f8db7.jpg, 1, 0
hand_10_1_png.rf.5c6a348de216bf2f1989115303fc3705.jpg, 0, 1
bone-cancer_train_2_1353_png.rf.5c8069d756e7346c79c9cdd2818e08bf.jpg, 1, 0
image-no136-normal-_png.rf.5c86cf4851700958ac63d0cb126f9291.jpg, 0, 1
bone-cancer_train_2_2304_png.rf.5c8ec056e461ffd123925cfd11dbccaf.jpg, 1, 0
femur_osteosarcoma_10_PNG.rf.5c8a3a6eeec9f55e2cceba0fa14ff976.jpg, 1, 0
bone-cancer_valid_2_206_png.rf.5cb2ecab7384fe8f1965678b8ac48135.jpg, 1, 0
bone-cancer_train_2_284_png.rf.5c9176e4f8cd41c1583eb1a16f917c81.jpg, 1, 0
bone-cancer_train_2_1811_png.rf.5cd69e4149df1e66768f6ac26cffaca5.jpg, 1, 0
image-no699-normal-_png.rf.5cac495a9ad6d73c96cc71acc8e06f68.jpg, 0, 1
